"","X","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","LR","LR_type","Performance"
"1712",633,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",402.67612054023,0.25,0,0.555489464844578,0.002645032683002,25,429.424153643728,-0.0703413732981659,0,1000,0,0.937703742901941,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_2",0.555489464844578,"LR_IL",0.937703742901941
"1713",634,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",404.919099829985,0.25,0,0.479483157629535,0.00231710781314038,25,428.634769369515,0.0924664489612194,0,1000,0,0.944640982343883,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_3",0.479483157629535,"LR_IL",0.944640982343883
"1714",635,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",388.702760477311,0.25,0,0.53151131814048,0.00529713709271719,25,429.167008791954,-0.0831826932261619,0,1000,0,0.905732417203003,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_4",0.53151131814048,"LR_IL",0.905732417203003
"1715",636,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",397.932230977761,0.25,0,0.488464832289305,0.00314057040844503,25,428.479151457921,0.064585796772094,0,1000,0,0.928621383200186,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_5",0.488464832289305,"LR_IL",0.928621383200186
"1716",637,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",375.100684566617,0.25,0,0.707113955427336,0.00352612541319286,25,428.734005389205,0.193702195817831,0,1000,0,0.874934376186421,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_6",0.707113955427336,"LR_IL",0.874934376186421
"1717",638,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",392.951165067766,0.25,0,0.536481872501649,0.00295201845748876,25,429.130186786357,0.147319568431993,0,1000,0,0.915668446379529,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_7",0.536481872501649,"LR_IL",0.915668446379529
"1718",639,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",394.664596821589,0.25,0,2.08795153327686,0.0114117525781429,25,428.873822223188,0.146255650802024,0,1000,0,0.920209101111891,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_8",2.08795153327686,"LR_IL",0.920209101111891
"1719",640,"59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",402.45510624088,0.25,0,0.495694176958221,0.00320902463397691,25,429.247112263668,-0.209268710192889,0,1000,0,0.937562023820976,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",743816,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"59_9",0.495694176958221,"LR_IL",0.937562023820976
"1720",641,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",405.520835045927,0.25,0,0.741702687187956,0.00371533732428306,25,429.377428206797,-0.0896090574161869,0,1000,0,0.944409597598143,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_0",0.741702687187956,"LR_IL",0.944409597598143
"1721",642,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",395.308299347476,0.25,0,1.3730561817936,0.00699102385826487,25,429.20556625942,0.0358029292345707,0,1000,0,0.921023592013981,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_1",1.3730561817936,"LR_IL",0.921023592013981
"1722",643,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",327.858889054023,0.25,0,1.30162002376212,0.0219155356046285,25,428.892788850425,0.0957456843552874,0,1000,0,0.764398353757636,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_2",1.30162002376212,"LR_IL",0.764398353757636
"1723",644,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",386.16567507986,0.25,0,0.470865222234033,0.00274395417691904,25,428.575287985907,0.0468116567506747,0,1000,0,0.901059957746027,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_3",0.470865222234033,"LR_IL",0.901059957746027
"1724",645,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",332.350116577806,0.25,0,1.55686723937431,0.616746625574463,25,428.958545489605,0.0823777000804098,0,1000,0,0.774897630680998,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_4",1.55686723937431,"LR_IL",0.774897630680998
"1725",646,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",338.940592964938,0.25,0,0.423797080656872,0.00999892053866832,25,429.151977647726,-0.0532201659780255,0,1000,0,0.789829535082644,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_5",0.423797080656872,"LR_IL",0.789829535082644
"1726",647,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",402.55904788026,0.25,0,0.815453747284158,0.00417370191755852,25,428.621515247776,0.0965685247497801,0,1000,0,0.939132170466444,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_6",0.815453747284158,"LR_IL",0.939132170466444
"1727",648,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",399.706190303798,0.25,0,0.525521078856672,0.00218122820421174,25,429.285643582309,-0.013418897431949,0,1000,0,0.931065043256267,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_7",0.525521078856672,"LR_IL",0.931065043256267
"1728",649,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",392.81368615917,0.25,0,0.492018562915042,0.0017480038444981,25,428.655948598101,0.0881880378241979,0,1000,0,0.916327237938674,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_8",0.492018562915042,"LR_IL",0.916327237938674
"1729",650,"6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",407.445700343878,0.25,0,0.820053573692654,0.00390225520629011,25,429.554738803998,-0.0446567609845077,0,1000,0,0.948528119660261,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",681811,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0,"true",0,"6_9",0.820053573692654,"LR_IL",0.948528119660261
"1730",651,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",377.773345589305,0.25,0,0.36590440222014,0.00450994306193258,25,428.971507908396,-0.081704018788041,0,1000,0,0.880574360440021,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_0",0.36590440222014,"LR_IL",0.880574360440021
"1731",652,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",401.640714206297,0.25,0,0.471118879433533,0.00218886464568956,25,429.145442532034,-0.123614586154423,0,1000,0,0.935923580743301,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_1",0.471118879433533,"LR_IL",0.935923580743301
"1732",653,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",403.473592065517,0.25,0,0.548210479057471,0.00302384834098666,25,428.881752332184,0.150239526464628,0,1000,0,0.940747284256316,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_2",0.548210479057471,"LR_IL",0.940747284256316
"1733",654,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",295.186604336717,0.25,0,0.563038231313873,2.78513664846727,25,428.981292236232,0.0563892450164073,0,1000,0,0.688156288106227,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_3",0.563038231313873,"LR_IL",0.7
"1734",655,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",390.194582134533,0.25,0,0.37168440841959,0.00309360389318041,25,428.99541999945,0.099239777277961,0,1000,0,0.909510911391615,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_4",0.37168440841959,"LR_IL",0.909510911391615
"1735",656,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",392.670165988056,0.25,0,1.15065005304673,0.00708892684237281,25,428.943027576112,-0.131259027439395,0,1000,0,0.915443793117979,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_5",1.15065005304673,"LR_IL",0.915443793117979
"1736",657,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",384.531360184808,0.25,0,1.2061617521938,0.00851583702056022,25,428.951362163768,0.00146863987177911,0,1000,0,0.896441006651535,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_6",1.2061617521938,"LR_IL",0.896441006651535
"1737",658,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",401.44460896077,0.25,0,0.548832111187606,0.00335548769015242,25,428.810419806996,-0.0515040788923338,0,1000,0,0.936169864288011,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_7",0.548832111187606,"LR_IL",0.936169864288011
"1738",659,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",393.9401724003,0.25,0,0.932758394294553,0.00356998444862409,25,428.861972497451,-0.10269200159037,0,1000,0,0.91850213394374,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_8",0.932758394294553,"LR_IL",0.91850213394374
"1739",660,"60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",348.16270902059,0.25,0,0.361536123765917,0.00547355546297411,25,428.967035455122,0.0307206838626987,0,1000,0,0.81166160499338,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",89710,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",0,"60_9",0.361536123765917,"LR_IL",0.81166160499338
"1740",661,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",399.251996950675,0.25,-1,0.415422227316292,0.240704839917591,25,428.730430208346,0.0892821777973163,1000,0,0,0.931223873546467,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_0",0.415422227316292,"LR_IL",0.931223873546467
"1741",662,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",394.919090215892,0.25,-1,0.370742941800999,0.261939563638131,25,429.153698932984,-0.0392752923432084,1000,0,0,0.920247915266602,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_1",0.370742941800999,"LR_IL",0.920247915266602
"1742",663,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",403.776576973563,0.25,-1,0.305532255693703,0.326874545594403,25,428.853250842479,-0.00933273879531734,1000,0,0,0.941523089456335,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_2",0.305532255693703,"LR_IL",0.941523089456335
"1743",664,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",401.409553143978,0.25,-1,0.671742659764118,0.441766748033838,25,429.023127481509,-0.104169153133894,1000,0,0,0.935626247133548,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_3",0.671742659764118,"LR_IL",0.935626247133548
"1744",665,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",396.610144247576,0.25,-1,0.433771032735082,0.417507439137331,25,428.472625541529,-0.150973325599215,1000,0,0,0.925645289374199,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_4",0.433771032735082,"LR_IL",0.925645289374199
"1745",666,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",398.491902565517,0.25,-1,0.393602381383009,0.234948447941679,25,429.526177545827,0.0990543579525882,1000,0,0,0.927754837327591,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_5",0.393602381383009,"LR_IL",0.927754837327591
"1746",667,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",404.228326990555,0.25,-1,0.652095643165967,0.740477373464418,25,428.814307508596,0.136984214883103,1000,0,0,0.94263871806168,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_6",0.652095643165967,"LR_IL",0.94263871806168
"1747",668,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",395.670166376662,0.25,-1,0.325446968043328,0.284723469586007,25,429.13007981919,-0.0419510874861669,1000,0,0,0.921994552199366,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_7",0.325446968043328,"LR_IL",0.921994552199366
"1748",669,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",393.451112126437,0.25,-1,0.467985415836632,0.29222228458969,25,429.156898725087,-0.115864010328181,1000,0,0,0.916799468321085,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_8",0.467985415836632,"LR_IL",0.916799468321085
"1749",670,"61_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",404.264556976062,0.25,-1,0.41839233275972,0.384373590764353,25,428.935058156872,-0.0213187322704348,1000,0,0,0.942443362853118,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",199661,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"61_9",0.41839233275972,"LR_IL",0.942443362853118
"1750",671,"62_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",405.311365036782,0.25,-1,0.532395913114193,0.176141095361689,25,429.009116676162,-0.0766809101484908,1000,0,0,0.944768187033249,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",276198,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"62_0",0.532395913114193,"LR_IL",0.944768187033249
"1751",672,"62_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",397.264106158271,0.25,-1,0.473636877556572,0.69960705215922,25,428.621394626587,-0.0688803370539245,1000,0,0,0.926813580917306,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",276198,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"62_1",0.473636877556572,"LR_IL",0.926813580917306
"1752",673,"62_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",406.139149400999,0.25,-1,0.374202573473463,0.210464786865187,25,429.341052272364,-0.100395415428651,1000,0,0,0.945950625305779,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",276198,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0,"true",-1,"62_2",0.374202573473463,"LR_IL",0.945950625305779
